id_orgao,id_servico,nome_orgao
34317,6222,Fundação Universidade Federal de Mato Grosso do Sul (UFMS)
36739,6223,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
57777,6224,Universidade Federal do Cariri  (UFCA)
36752,6225,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)"
36735,6226,"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)"
36738,6227,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)"
57759,6228,Universidade Federal Rural do Semi-Árido (UFERSA-RN)
34334,6229,Fundação Universidade Federal do Vale do São Francisco (UNIVASF)
57779,6230,Universidade Federal do Espírito Santo (UFES)
36741,6231,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IF MT)"
57778,6232,Universidade Federal do Ceará (UFC)
36751,6233,"Instituto Federal de Educação, Ciência e Tecnologia do Amapá (IFAP)"
57767,6234,Universidade Federal de Goiás (UFG)
57755,6235,Universidade Federal Fluminense (UFF)
57777,6236,Universidade Federal do Cariri  (UFCA)
34327,6237,Fundação Universidade Federal do Acre (UFAC)
36741,6238,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IF MT)"
34328,6239,Fundação Universidade Federal do Amapá (UNIFAP)
34322,6240,Fundação Universidade Federal de Sergipe (UFS)
34333,6241,Fundação Universidade Federal do Tocantins (UFT)
57795,6242,Universidade da Integração Internacional da Lusofonia Afro-Brasileira (UNILAB)
57776,6243,Universidade Federal de Uberlândia (UFU)
34325,6244,Fundação Universidade Federal de Viçosa (UFV)
34330,6245,Fundação Universidade Federal do Pampa (UNIPAMPA)
36741,6246,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IF MT)"
57782,6247,Universidade Federal do Oeste do Pará (UFOPA)
36735,6248,"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)"
36748,6250,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
36757,6251,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
6193,6252,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
34336,6253,Fundação Universidade do Amazonas (UFAM)
36730,6254,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IFC)"
57764,6255,Universidade Federal de Alagoas (UFAL)
36739,6256,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
34319,6257,Fundação Universidade Federal de Pelotas (UFPel)
36753,6258,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
34327,6259,Fundação Universidade Federal do Acre (UFAC)
36734,6260,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
36747,6261,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)"
36761,6262,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
36744,6263,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
57762,6264,Universidade Federal da Integração Latino-Americana (UNILA)
36738,6265,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)"
36752,6266,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)"
36745,6267,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36762,6268,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
36751,6269,"Instituto Federal de Educação, Ciência e Tecnologia do Amapá (IFAP)"
36733,6270,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
36766,6271,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
36730,6272,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IFC)"
34326,6273,Fundação Universidade Federal do ABC (UFABC)
36739,6274,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
36746,6275,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
57760,6276,Universidade Federal da Bahia (UFBA)
36732,6277,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IFFLU)"
36747,6278,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)"
34327,6279,Fundação Universidade Federal do Acre (UFAC)
6194,6280,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
57764,6281,Universidade Federal de Alagoas (UFAL)
34336,6282,Fundação Universidade do Amazonas (UFAM)
57787,6283,Universidade Federal do Rio Grande do Sul (UFRGS)
57766,6284,Universidade Federal de Campina Grande (UFCG)
7327,6285,Colégio Pedro II (CP II)
34327,6286,Fundação Universidade Federal do Acre (UFAC)
57792,6287,Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)
57777,6288,Universidade Federal do Cariri  (UFCA)
36754,6289,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IF ES)"
36749,6290,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
57789,6291,Universidade Federal do Sul da Bahia (UFESBA)
57764,6292,Universidade Federal de Alagoas (UFAL)
34334,6293,Fundação Universidade Federal do Vale do São Francisco (UNIVASF)
36764,6294,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IFSPE)"
6194,6295,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
7327,6296,Colégio Pedro II (CP II)
57795,6297,Universidade da Integração Internacional da Lusofonia Afro-Brasileira (UNILAB)
36729,6298,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
34320,6299,Fundação Universidade Federal de Rondônia (UNIR)
36759,6300,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
57790,6301,Universidade Federal do Sul e Sudeste do Pará (Unifesspa)
36766,6302,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
36732,6303,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IFFLU)"
57779,6304,Universidade Federal do Espírito Santo (UFES)
57789,6305,Universidade Federal do Sul da Bahia (UFESBA)
36764,6306,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IFSPE)"
36759,6307,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
36737,6308,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
57787,6309,Universidade Federal do Rio Grande do Sul (UFRGS)
36737,6310,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
36760,6311,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
36760,6312,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
34334,6313,Fundação Universidade Federal do Vale do São Francisco (UNIVASF)
34336,6314,Fundação Universidade do Amazonas (UFAM)
57793,6315,Universidade Tecnológica Federal do Paraná (UTFPR)
36731,6316,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
57758,6317,Universidade Federal Rural do Rio de Janeiro (UFRRJ)
36759,6318,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
36765,6319,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais (IFSULDEMINAS)"
36737,6320,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
36749,6321,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
36755,6322,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
57761,6323,Universidade Federal da Fronteira Sul (UFFS)
36742,6324,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
36765,6325,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais (IFSULDEMINAS)"
36758,6326,"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)"
36736,6327,"Instituto Federal de Educação, Ciência e Tecnologia da Bahia (IF BA)"
36760,6328,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
36756,6329,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)"
36731,6330,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
34335,6331,Fundação Universidade de Brasília (UNB)
34326,6332,Fundação Universidade Federal do ABC (UFABC)
57758,6333,Universidade Federal Rural do Rio de Janeiro (UFRRJ)
34332,6334,Fundação Universidade Federal do Rio Grande (FURG)
57780,6335,Universidade Federal do Estado do Rio de Janeiro (UNIRIO)
34335,6336,Fundação Universidade de Brasília (UNB)
36756,6337,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)"
34320,6338,Fundação Universidade Federal de Rondônia (UNIR)
6193,6339,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
57777,6340,Universidade Federal do Cariri  (UFCA)
57759,6341,Universidade Federal Rural do Semi-Árido (UFERSA-RN)
36766,6342,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
36750,6343,"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)"
36755,6344,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
34314,6345,Fundação Universidade Federal da Grande Dourados (UFGD)
36745,6346,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36763,6347,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)"
36742,6348,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
57787,6349,Universidade Federal do Rio Grande do Sul (UFRGS)
57792,6350,Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)
57776,6351,Universidade Federal de Uberlândia (UFU)
57759,6352,Universidade Federal Rural do Semi-Árido (UFERSA-RN)
34325,6353,Fundação Universidade Federal de Viçosa (UFV)
34322,6354,Fundação Universidade Federal de Sergipe (UFS)
34333,6355,Fundação Universidade Federal do Tocantins (UFT)
57765,6356,Universidade Federal de Alfenas (UNIFAL-MG)
36758,6357,"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)"
36754,6358,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IF ES)"
36756,6359,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)"
57765,6360,Universidade Federal de Alfenas (UNIFAL-MG)
57771,6361,Universidade Federal de Minas Gerais (UFMG)
57767,6362,Universidade Federal de Goiás (UFG)
57755,6363,Universidade Federal Fluminense (UFF)
36742,6364,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
36731,6365,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
57778,6366,Universidade Federal do Ceará (UFC)
57790,6367,Universidade Federal do Sul e Sudeste do Pará (Unifesspa)
36750,6368,"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)"
36755,6370,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
57768,6371,Universidade Federal de Itajubá (UNIFEI)
36752,6372,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)"
36729,6373,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
36738,6374,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)"
36746,6375,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
36751,6376,"Instituto Federal de Educação, Ciência e Tecnologia do Amapá (IFAP)"
57793,6377,Universidade Tecnológica Federal do Paraná (UTFPR)
36754,6378,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IF ES)"
36730,6379,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IFC)"
36739,6380,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
57771,6381,Universidade Federal de Minas Gerais (UFMG)
36749,6382,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
36748,6383,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
36747,6384,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)"
36754,6385,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IF ES)"
34326,6386,Fundação Universidade Federal do ABC (UFABC)
36757,6387,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
6194,6388,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
36734,6389,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
6193,6390,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
36746,6391,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
7327,6392,Colégio Pedro II (CP II)
36749,6393,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
36748,6394,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
57771,6395,Universidade Federal de Minas Gerais (UFMG)
36753,6396,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
57769,6397,Universidade Federal de Juiz de Fora (UFJF)
7327,6398,Colégio Pedro II (CP II)
57758,6399,Universidade Federal Rural do Rio de Janeiro (UFRRJ)
36750,6400,"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)"
36752,6401,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)"
36738,6402,"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)"
57770,6403,Universidade Federal de Lavras (UFLA)
57757,6404,Universidade Federal Rural de Pernambuco (UFRPE)
36751,6405,"Instituto Federal de Educação, Ciência e Tecnologia do Amapá (IFAP)"
36729,6406,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
34323,6407,Fundação Universidade Federal de São Carlos (UFSCar)
34320,6408,Fundação Universidade Federal de Rondônia (UNIR)
36744,6409,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
36761,6410,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
36762,6411,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
36745,6412,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36755,6413,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
57759,6414,Universidade Federal Rural do Semi-Árido (UFERSA-RN)
36763,6415,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)"
36742,6416,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
34330,6417,Fundação Universidade Federal do Pampa (UNIPAMPA)
34329,6418,Fundação Universidade Federal do Maranhão (UFMA)
36733,6419,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
34323,6420,Fundação Universidade Federal de São Carlos (UFSCar)
36736,6421,"Instituto Federal de Educação, Ciência e Tecnologia da Bahia (IF BA)"
36732,6422,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IFFLU)"
36747,6423,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)"
36761,6424,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
57767,6425,Universidade Federal de Goiás (UFG)
36744,6426,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
57757,6427,Universidade Federal Rural de Pernambuco (UFRPE)
36745,6428,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36762,6429,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
36766,6430,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
34319,6431,Fundação Universidade Federal de Pelotas (UFPel)
36753,6432,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)"
57772,6433,Universidade Federal de Pernambuco (UFPE)
36736,6434,"Instituto Federal de Educação, Ciência e Tecnologia da Bahia (IF BA)"
36763,6435,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)"
36766,6436,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
6193,6437,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
57767,6438,Universidade Federal de Goiás (UFG)
34330,6439,Fundação Universidade Federal do Pampa (UNIPAMPA)
57764,6440,Universidade Federal de Alagoas (UFAL)
57768,6441,Universidade Federal de Itajubá (UNIFEI)
57755,6442,Universidade Federal Fluminense (UFF)
57778,6443,Universidade Federal do Ceará (UFC)
34316,6444,Fundação Universidade Federal de Mato Grosso (UFMT)
57768,6445,Universidade Federal de Itajubá (UNIFEI)
34317,6446,Fundação Universidade Federal de Mato Grosso do Sul (UFMS)
36729,6447,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
36749,6448,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
57787,6449,Universidade Federal do Rio Grande do Sul (UFRGS)
36732,6450,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IFFLU)"
57771,6451,Universidade Federal de Minas Gerais (UFMG)
57781,6452,Universidade Federal do Oeste da Bahia (UFOB)
34319,6453,Fundação Universidade Federal de Pelotas (UFPel)
36745,6454,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36762,6455,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
36741,6456,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IF MT)"
57780,6457,Universidade Federal do Estado do Rio de Janeiro (UNIRIO)
57787,6458,Universidade Federal do Rio Grande do Sul (UFRGS)
36748,6459,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
57775,6460,Universidade Federal de São Paulo (UNIFESP)
36746,6461,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
34315,6462,Fundação Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)
57771,6463,Universidade Federal de Minas Gerais (UFMG)
36740,6464,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
36754,6465,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IF ES)"
57772,6466,Universidade Federal de Pernambuco (UFPE)
36733,6467,"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF-GOIANO)"
57763,6468,Universidade Federal da Paraíba (UFPB)
34319,6469,Fundação Universidade Federal de Pelotas (UFPel)
57784,6470,Universidade Federal do Pará (UFPA)
36735,6471,"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)"
36734,6472,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
36736,6473,"Instituto Federal de Educação, Ciência e Tecnologia da Bahia (IF BA)"
36761,6474,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
36744,6475,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
34318,6476,Fundação Universidade Federal de Ouro Preto (UFOP)
57767,6477,Universidade Federal de Goiás (UFG)
36732,6478,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IFFLU)"
57778,6479,Universidade Federal do Ceará (UFC)
57755,6480,Universidade Federal Fluminense (UFF)
36766,6481,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
34333,6482,Fundação Universidade Federal do Tocantins (UFT)
57776,6483,Universidade Federal de Uberlândia (UFU)
34324,6484,Fundação Universidade Federal de São João Del Rei (FUNRei)
36758,6485,"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)"
34325,6486,Fundação Universidade Federal de Viçosa (UFV)
36740,6487,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
57783,6488,Universidade Federal do Paraná (UFPR)
57776,6489,Universidade Federal de Uberlândia (UFU)
34325,6490,Fundação Universidade Federal de Viçosa (UFV)
36740,6492,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
34333,6493,Fundação Universidade Federal do Tocantins (UFT)
34331,6494,Fundação Universidade Federal do Piauí (UFPI)
34328,6495,Fundação Universidade Federal do Amapá (UNIFAP)
36742,6496,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
57785,6497,Universidade Federal do Recôncavo da Bahia (UFRB)
36765,6498,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais (IFSULDEMINAS)"
36731,6499,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
57756,6500,Universidade Federal Rural da Amazônia (UFRA)
34320,6501,Fundação Universidade Federal de Rondônia (UNIR)
57791,6502,Universidade Federal do Triângulo Mineiro (UFTM)
36756,6503,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)"
57761,6504,Universidade Federal da Fronteira Sul (UFFS)
36741,6505,"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IF MT)"
34335,6506,Fundação Universidade de Brasília (UNB)
36766,6507,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
36755,6508,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
34314,6509,Fundação Universidade Federal da Grande Dourados (UFGD)
57771,6510,Universidade Federal de Minas Gerais (UFMG)
57773,6511,Universidade Federal de Santa Catarina (UFSC)
57779,6512,Universidade Federal do Espírito Santo (UFES)
36734,6513,"Instituto Federal de Educação, Ciência e Tecnologia Sudeste de Minas Gerais (IFMGSE)"
34321,6514,Fundação Universidade Federal de Roraima (UFRR)
57786,6515,Universidade Federal do Rio Grande do Norte (UFRN)
57772,6516,Universidade Federal de Pernambuco (UFPE)
36757,6517,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
57788,6518,Universidade Federal do Rio de Janeiro (UFRJ)
34332,6519,Fundação Universidade Federal do Rio Grande (FURG)
57780,6520,Universidade Federal do Estado do Rio de Janeiro (UNIRIO)
57758,6521,Universidade Federal Rural do Rio de Janeiro (UFRRJ)
57761,6522,Universidade Federal da Fronteira Sul (UFFS)
36747,6523,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)"
36764,6524,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano (IFSPE)"
36757,6525,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
57790,6526,Universidade Federal do Sul e Sudeste do Pará (Unifesspa)
57774,6527,Universidade Federal de Santa Maria (UFSM)
36730,6528,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IFC)"
36739,6529,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
57792,6530,Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)
36760,6531,"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)"
36740,6532,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFGO)"
57793,6533,Universidade Tecnológica Federal do Paraná (UTFPR)
36731,6534,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
57768,6535,Universidade Federal de Itajubá (UNIFEI)
34335,6536,Fundação Universidade de Brasília (UNB)
36737,6537,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)"
36759,6538,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)"
36755,6539,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
34314,6540,Fundação Universidade Federal da Grande Dourados (UFGD)
57787,6541,Universidade Federal do Rio Grande do Sul (UFRGS)
57791,6542,Universidade Federal do Triângulo Mineiro (UFTM)
36739,6543,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
36730,6544,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IFC)"
57769,6545,Universidade Federal de Juiz de Fora (UFJF)
36766,6546,"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTRIAMG)"
34330,6547,Fundação Universidade Federal do Pampa (UNIPAMPA)
34332,6548,Fundação Universidade Federal do Rio Grande (FURG)
57757,6549,Universidade Federal Rural de Pernambuco (UFRPE)
57782,6550,Universidade Federal do Oeste do Pará (UFOPA)
34326,6551,Fundação Universidade Federal do ABC (UFABC)
36755,6552,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)"
34319,6553,Fundação Universidade Federal de Pelotas (UFPel)
36747,6554,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)"
34315,6555,Fundação Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)
36731,6556,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
36756,6557,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)"
36731,6558,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
36763,6559,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)"
36744,6560,"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)"
36761,6561,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)"
36731,6562,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
36762,6563,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)"
6194,6564,Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG)
36745,6565,"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)"
36757,6566,"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)"
36742,6567,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)"
57770,6568,Universidade Federal de Lavras (UFLA)
36729,6569,"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IF BAIANO)"
34330,6570,Fundação Universidade Federal do Pampa (UNIPAMPA)
36748,6571,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)"
36730,6572,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IFC)"
57790,6573,Universidade Federal do Sul e Sudeste do Pará (Unifesspa)
36739,6574,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
36731,6575,"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFAR)"
36747,6576,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)"
34329,6577,Fundação Universidade Federal do Maranhão (UFMA)
36746,6578,"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)"
57792,6579,Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)
57795,6580,Universidade da Integração Internacional da Lusofonia Afro-Brasileira (UNILAB)
57769,6581,Universidade Federal de Juiz de Fora (UFJF)
36749,6582,"Instituto Federal do Educação, Ciência e Tecnologia de Tocantins (IFTO)"
57771,6583,Universidade Federal de Minas Gerais (UFMG)
34323,6584,Fundação Universidade Federal de São Carlos (UFSCar)
57771,6585,Universidade Federal de Minas Gerais (UFMG)
36739,6586,"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)"
34317,6587,Fundação Universidade Federal de Mato Grosso do Sul (UFMS)
36747,6588,"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)"
36735,6589,"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)"
6193,6590,Centro Federal de Educação Tecnológica - Celso Suckow da Fonseca - (CEFET-RJ)
34326,6591,Fundação Universidade Federal do ABC (UFABC)
